交易日期,股票代码,股票名称,收盘价,涨跌幅%,换手率%,总成交额(元),龙虎榜卖出额(元),龙虎榜买入额(元),龙虎榜成交额(元),龙虎榜净买入额(元),龙虎榜净买额占比%,龙虎榜成交额占比%,当日流通市值(元),上榜理由
2026-01-08,001231.SZ,农心科技,26.78,-1.3628,38.49,485440721.0,69100473.22,32104949.2,101205422.42,-36995524.02,-7.62,20.85,1336455900.0,日换手率达到20%的前5只证券
2026-01-08,001331.SZ,胜通能源,60.04,7.1569,18.18,2327304807.0,203187239.95,137836953.33,341024193.28,-65350286.62,-2.81,14.65,10079255767.16,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-08,001400.SZ,江顺科技,103.26,10.0032,20.73,731061581.0,101817665.16,103961001.52,205778666.68,2143336.36,0.29,28.15,1548900000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-08,002025.SZ,航天电器,62.99,10.007,15.65,4354154525.0,353366141.05,972370356.95,1325736498.0,619004215.9,14.22,30.45,28588867093.17,日涨幅偏离值达到7%的前5只证券
2026-01-08,002025.SZ,航天电器,62.99,10.007,15.65,11817201957.0,890047407.53,1273975125.61,2164022533.14,383927718.08,3.25,18.31,28588867093.17,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-08,002055.SZ,ST得润,5.78,-4.9342,0.59,31469916.0,25128234.0,10811512.0,35939746.0,-14316722.0,-45.49,114.2,3433262298.26,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
2026-01-08,002151.SZ,北斗星通,59.69,3.4489,30.91,7868525619.0,778367543.38,797553204.54,1575920747.92,19185661.16,0.24,20.03,26431857872.78,日振幅值达到15%的前5只证券
2026-01-08,002195.SZ,岩山科技,10.38,9.9576,34.0,18992990067.0,981424815.62,2248770547.83,3230195363.45,1267345732.21,6.67,17.01,58141096570.56,日涨幅偏离值达到7%的前5只证券
2026-01-08,002195.SZ,岩山科技,10.38,9.9576,34.0,20123692508.0,996503327.62,2394685118.71,3391188446.33,1398181791.09,6.95,16.85,58141096570.56,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-08,002202.SZ,金风科技,29.04,10.0,18.14,16759890678.0,2111942759.01,1729128113.59,3841070872.6,-382814645.42,-2.28,22.92,97364515752.24,日涨幅偏离值达到7%的前5只证券
2026-01-08,002309.SZ,中利集团,3.0,-9.9099,9.55,670763554.0,300661526.0,63199256.0,363860782.0,-237462270.0,-35.4,54.25,6968061213.0,日跌幅偏离值达到7%的前5只证券
2026-01-08,002324.SZ,普利特,23.42,10.0047,2.34,832664696.0,182066823.68,158504344.0,340571167.68,-23562479.68,-2.83,40.9,18180383030.04,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-08,002347.SZ,泰尔股份,13.49,6.1369,37.86,2402895039.0,201181567.1,243858811.7,445040378.8,42677244.6,1.78,18.52,6655735334.49,日换手率达到20%的前5只证券
2026-01-08,002361.SZ,神剑股份,15.85,9.9931,38.64,4763742124.0,252563902.13,352666688.22,605230590.35,100102786.09,2.1,12.7,12824599296.4,日涨幅偏离值达到7%的前5只证券
2026-01-08,002413.SZ,雷科防务,17.69,5.8648,51.15,11308950747.0,1418438121.4,1049392847.78,2467830969.18,-369045273.62,-3.26,21.82,22874574586.0,日换手率达到20%的前5只证券
2026-01-08,002462.SZ,嘉事堂,17.21,-9.9895,22.24,1174214823.0,177739073.27,82762650.76,260501724.03,-94976422.51,-8.09,22.19,5016205910.99,日跌幅偏离值达到7%的前5只证券
2026-01-08,002565.SZ,顺灏股份,21.41,10.0206,29.68,6609851911.0,410137489.79,619583078.97,1029720568.76,209445589.18,3.17,15.58,22693399370.02,日涨幅偏离值达到7%的前5只证券
2026-01-08,002639.SZ,雪人集团,24.16,10.0182,26.42,9266677319.0,962441035.79,1569278772.97,2531719808.76,606837737.18,6.55,27.32,15718962432.96,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-08,002703.SZ,浙江世宝,26.67,7.1084,26.42,10035285985.0,913354292.22,786032770.48,1699387062.7,-127321521.74,-1.27,16.93,15629902133.58,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-08,002713.SZ,*ST东易,10.92,5.0,0.07,5023415.0,1901068.0,4748231.2,6649299.2,2847163.2,56.68,132.37,5749389074.52,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
2026-01-08,002735.SZ,王子新材,21.1,3.8897,45.91,2716738279.0,351574061.14,224181643.07,575755704.21,-127392418.07,-4.69,21.19,5917780061.0,日换手率达到20%的前5只证券
2026-01-08,002738.SZ,中矿资源,81.0,-7.4391,6.03,3578908044.0,687484214.16,568265732.23,1255749946.39,-119218481.93,-3.33,35.09,57594377133.0,日跌幅偏离值达到7%的前5只证券
2026-01-08,002774.SZ,快意电梯,13.59,10.0405,14.58,529895621.0,93569105.0,109702598.0,203271703.0,16133493.0,3.04,38.36,3829280596.65,日振幅值达到15%的前5只证券
2026-01-08,002788.SZ,鹭燕医药,27.49,10.004,21.27,3390922732.0,378717804.82,595565942.79,974283747.61,216848137.97,6.39,28.73,10495511589.49,连续三个交易日内，涨幅偏离值累计达到20%的证券
