交易日期,股票代码,股票名称,收盘价,涨跌幅%,换手率%,总成交额(元),龙虎榜卖出额(元),龙虎榜买入额(元),龙虎榜成交额(元),龙虎榜净买入额(元),龙虎榜净买额占比%,龙虎榜成交额占比%,当日流通市值(元),上榜理由
2026-01-19,603598.SH,引力传媒,25.52,-10.0141,6.3,433483416.0,68227691.92,42081740.0,110309431.92,-26145951.92,-6.03,25.45,6871589208.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-19,603598.SH,引力传媒,25.52,-10.0141,6.3,2537136817.0,263336399.92,284235731.0,547572130.92,20899331.08,0.82,21.58,6871589208.0,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券
2026-01-19,603607.SH,京华激光,25.88,-10.0139,9.92,470025608.0,123406202.04,60337140.0,183743342.04,-63069062.04,-13.42,39.09,4620014784.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-19,603667.SH,五洲新春,89.2,10.0012,16.71,9916447900.0,1183378871.5,1318612264.79,2501991136.29,135233393.29,1.36,25.23,32665287084.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-19,603778.SH,国晟科技,20.21,-10.0178,0.91,117858657.0,18601284.0,10951799.0,29553083.0,-7649485.0,-6.49,25.08,12992142839.82,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-19,603778.SH,国晟科技,20.21,-10.0178,0.91,1691592926.0,76467462.0,98742747.0,175210209.0,22275285.0,1.32,10.36,12992142839.82,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券
2026-01-19,603828.SH,ST柯利达,8.32,-5.0228,0.6,215823266.0,46725095.86,32548963.09,79274058.95,-14176132.77,-6.57,36.73,4958217680.0,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券
2026-01-19,603918.SH,金桥信息,17.03,-5.1782,16.74,2519437848.0,295605713.9,307795764.88,603401478.78,12190050.98,0.48,23.95,6217781167.78,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券
2026-01-19,603929.SH,亚翔集成,147.11,-10.0024,3.18,1032438019.0,248438598.0,184643703.0,433082301.0,-63794895.0,-6.18,41.95,31387389600.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-19,688115.SH,思林杰,59.46,-16.3713,5.89,242167700.0,57807687.86,36030035.98,93837723.84,-21777651.88,-8.99,38.75,3964198200.0,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券
2026-01-19,688308.SH,欧科亿,39.78,20.0,4.81,294537800.0,30214428.84,73288761.27,103503190.11,43074332.43,14.62,35.14,6316336344.24,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
2026-01-19,688334.SH,西高院,27.33,9.0583,21.14,1747472300.0,137509593.71,128683270.9,266192864.61,-8826322.81,-0.51,15.23,4288205396.34,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券
2026-01-19,688510.SH,航亚科技,35.79,15.0064,9.36,845701800.0,236972203.03,230954504.06,467926707.09,-6017698.97,-0.71,55.33,9288314140.32,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
2026-01-19,688610.SH,埃科光电,91.25,18.5373,14.16,517963600.0,122549453.55,94007024.3,216556477.85,-28542429.25,-5.51,41.81,3735096830.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
2026-01-19,688610.SH,埃科光电,91.25,18.5373,14.16,853071400.0,198606901.73,160609111.07,359216012.8,-37997790.66,-4.45,42.11,3735096830.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券
2026-01-19,920046.BJ,亿能电力,24.51,29.9576,36.06,496767800.0,41374593.05,61013302.0,102387895.05,19638708.95,3.95,20.61,1570534304.37,当日价格振幅达到30%的前5只股票
2026-01-19,920086.BJ,科马材料,40.25,-26.7516,62.05,495002400.0,51509266.52,36123988.38,87633254.9,-15385278.14,-3.11,17.7,757827000.0,当日换手率达到20%的前5只股票
2026-01-19,920091.BJ,大鹏工业,88.0,-4.731,22.52,271089400.0,37094039.75,22086741.56,59180781.31,-15007298.19,-5.54,21.83,1195999200.0,当日换手率达到20%的前5只股票
2026-01-19,920299.BJ,灿能电力,28.1,17.721,32.93,375938200.0,25934508.06,36308585.02,62243093.08,10374076.96,2.76,16.56,1238220599.0,当日换手率达到20%的前5只股票
2026-01-19,920706.BJ,铁拓机械,32.98,13.1001,24.34,322948100.0,30276681.26,50173728.56,80450409.82,19897047.3,6.16,24.91,1396599772.6,当日换手率达到20%的前5只股票
