交易日期,股票代码,股票名称,收盘价,涨跌幅%,换手率%,总成交额(元),龙虎榜卖出额(元),龙虎榜买入额(元),龙虎榜成交额(元),龙虎榜净买入额(元),龙虎榜净买额占比%,龙虎榜成交额占比%,当日流通市值(元),上榜理由
2026-01-20,603286.SH,日盈电子,81.81,5.7797,12.79,2100747647.0,338436238.0,323788930.05,662225168.05,-14647307.95,-0.7,31.52,9442087324.11,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-20,603516.SH,淳中科技,210.15,-10.0,4.08,1769698871.0,233005060.92,173368572.93,406373633.85,-59636487.99,-3.37,22.96,42716828831.85,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-20,603616.SH,韩建河山,6.23,10.0707,8.97,209415968.0,25741715.0,64261591.0,90003306.0,38519876.0,18.39,42.98,2394145390.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-20,603778.SH,国晟科技,18.19,-9.9951,0.76,89125543.0,20980346.0,5800791.0,26781137.0,-15179555.0,-17.03,30.05,11693571412.98,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-20,603843.SH,*ST正平,5.34,-4.9822,3.74,563268325.0,57483463.87,52877168.4,110360632.27,-4606295.47,-0.82,19.59,3735988085.58,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券
2026-01-20,603916.SH,苏博特,11.94,10.0461,4.97,242096668.0,18956433.0,139414907.0,158371340.0,120458474.0,49.76,65.42,5018684953.62,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-20,603926.SH,铁流股份,22.21,10.005,6.23,532806948.0,62398629.93,90694499.17,153093129.1,28295869.24,5.31,28.73,5126925550.31,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-20,605028.SH,世茂能源,28.31,-10.0127,3.48,157767367.0,42543114.0,53573868.0,96116982.0,11030754.0,6.99,60.92,4529600000.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-20,605366.SH,宏柏新材,7.1,10.0775,7.06,317663316.0,41251451.35,95070934.48,136322385.83,53819483.13,16.94,42.91,4616126975.9,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-20,605376.SH,博迁新材,73.99,6.7677,10.83,3095376100.0,785160260.68,681464941.13,1466625201.81,-103695319.55,-3.35,47.38,19355784000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-20,688352.SH,颀中科技,16.68,16.318,22.82,1312374200.0,175995188.42,212322224.37,388317412.79,36327035.95,2.77,29.59,6102897131.64,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
2026-01-20,688380.SH,中微半导,41.35,19.9942,11.73,799071400.0,68244547.69,145848738.1,214093285.79,77604190.41,9.71,26.79,6990837750.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
2026-01-20,900906.SH,中毅达B,0.309,6.9204,1.24,1361739.0,239899.4,333180.2,573079.6,93280.8,6.85,42.08,8169573875.85,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-20,920021.BJ,流金科技,11.39,16.2245,36.14,911828200.0,83766128.35,101492687.15,185258815.5,17726558.8,1.94,20.32,2652077601.26,当日换手率达到20%的前5只股票
2026-01-20,920046.BJ,亿能电力,27.24,11.1383,42.69,729979200.0,72206431.72,62326930.97,134533362.69,-9879500.75,-1.35,18.43,1745465297.88,当日换手率达到20%的前5只股票
2026-01-20,920046.BJ,亿能电力,27.24,11.1383,42.69,1226747100.0,109998564.13,106230681.78,216229245.91,-3767882.35,-0.31,17.63,1745465297.88,北交所股票最近3个有成交的交易日以内收盘价涨跌幅偏离值累计达到+40%(-40%)
2026-01-20,920086.BJ,科马材料,41.49,3.0807,42.48,332847300.0,30355259.18,27714540.74,58069799.92,-2640718.44,-0.79,17.45,781173720.0,当日换手率达到20%的前5只股票
2026-01-20,920299.BJ,灿能电力,28.17,0.2491,41.51,528880600.0,44334040.26,42047822.52,86381862.78,-2286217.74,-0.43,16.33,1241305134.3,当日换手率达到20%的前5只股票
2026-01-20,920471.BJ,美邦科技,17.49,29.9406,27.77,237828600.0,37016092.86,37634822.5,74650915.36,618729.64,0.26,31.39,927505316.43,当日换手率达到20%的前5只股票
