交易日期,股票代码,股票名称,收盘价,涨跌幅%,换手率%,总成交额(元),龙虎榜卖出额(元),龙虎榜买入额(元),龙虎榜成交额(元),龙虎榜净买入额(元),龙虎榜净买额占比%,龙虎榜成交额占比%,当日流通市值(元),上榜理由
2026-01-06,000638.SZ,*ST万方,5.16,5.0916,0.29,37454491.0,6230906.0,15025484.0,21256390.0,8794578.0,23.48,56.75,1600351301.16,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
2026-01-06,000811.SZ,冰轮环境,16.94,-9.1202,9.31,1580156982.0,323993828.59,249965010.15,573958838.74,-74028818.44,-4.68,36.32,16574022836.14,日跌幅偏离值达到7%的前5只证券
2026-01-06,000981.SZ,山子高科,4.46,10.1235,12.69,5205369730.0,327182982.79,993518404.67,1320701387.46,666335421.88,12.8,25.37,42429568174.78,日涨幅偏离值达到7%的前5只证券
2026-01-06,001208.SZ,华菱线缆,24.21,3.2409,46.83,2894732960.0,242821025.56,190842220.18,433663245.74,-51978805.38,-1.8,14.98,6376859454.87,日振幅值达到15%的前5只证券
2026-01-06,001225.SZ,和泰机电,69.18,10.0016,13.65,424734437.0,87918079.49,103227535.75,191145615.24,15309456.26,3.6,45.0,1455462316.14,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-06,001231.SZ,农心科技,30.17,9.9891,23.67,848127169.0,153391488.17,129149910.94,282541399.11,-24241577.23,-2.86,33.31,1505633850.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-06,001267.SZ,汇绿生态,21.02,-7.4417,13.13,1683214169.0,284055577.7,224924761.04,508980338.74,-59130816.66,-3.51,30.24,12741468233.76,日跌幅偏离值达到7%的前5只证券
2026-01-06,002009.SZ,天奇股份,20.91,-5.8532,29.92,2244442867.0,200924229.35,166492144.81,367416374.16,-34432084.54,-1.53,16.37,7404702917.79,日跌幅偏离值达到7%的前5只证券
2026-01-06,002131.SZ,利欧股份,6.63,6.9355,40.36,15560187549.0,1187133254.3,1079254851.0,2266388105.3,-107878403.3,-0.69,14.57,38783669072.46,日换手率达到20%的前5只证券
2026-01-06,002131.SZ,利欧股份,6.63,6.9355,40.36,32123001743.0,2174614842.36,2601278066.74,4775892909.1,426663224.38,1.33,14.87,38783669072.46,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-06,002151.SZ,北斗星通,54.97,10.006,16.89,3994802076.0,416562991.25,869912924.59,1286475915.84,453349933.34,11.35,32.2,24341752844.14,日涨幅偏离值达到7%的前5只证券
2026-01-06,002151.SZ,北斗星通,54.97,10.006,16.89,13731250059.0,1498342390.67,1557229477.29,3055571867.96,58887086.62,0.43,22.25,24341752844.14,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-06,002177.SZ,御银股份,9.48,9.9768,47.71,2875147631.0,266642952.06,314482618.91,581125570.97,47839666.85,1.66,20.21,6398231769.24,日换手率达到20%的前5只证券
2026-01-06,002195.SZ,岩山科技,8.58,10.0,1.28,3403382175.0,277544470.06,676957195.34,954501665.4,399412725.28,11.74,28.05,48058825488.96,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-06,002202.SZ,金风科技,24.0,9.9908,18.42,13663631128.0,1071665205.1,1686084419.73,2757749624.83,614419214.63,4.5,20.18,80466541944.0,日涨幅偏离值达到7%的前5只证券
2026-01-06,002324.SZ,普利特,19.35,10.0057,3.49,2490543932.0,472697403.25,299522127.08,772219530.33,-173175276.17,-6.95,31.01,15020939864.7,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-06,002347.SZ,泰尔股份,13.42,2.1309,44.17,2838672158.0,304856742.0,258857259.4,563714001.4,-45999482.6,-1.62,19.86,6621198531.42,日换手率达到20%的前5只证券
2026-01-06,002413.SZ,雷科防务,15.19,9.9928,11.29,4678227119.0,378269558.52,936052644.09,1314322202.61,557783085.57,11.92,28.09,19641876086.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-06,002465.SZ,海格通信,19.06,9.9827,16.67,7616008020.0,802643262.47,613187858.7,1415831121.17,-189455403.77,-2.49,18.59,47228528297.54,日涨幅偏离值达到7%的前5只证券
2026-01-06,002465.SZ,海格通信,19.06,9.9827,16.67,18062766902.0,2024607438.98,1663378743.21,3687986182.19,-361228695.77,-2.0,20.42,47228528297.54,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-06,002471.SZ,中超控股,8.15,9.9865,34.29,3592173094.0,265976483.86,619571882.94,885548366.8,353595399.08,9.84,24.65,10941976168.45,日涨幅偏离值达到7%的前5只证券
2026-01-06,002569.SZ,*ST步森,13.69,4.9847,1.5,137171589.0,21425373.0,34795742.0,56221115.0,13370369.0,9.75,40.99,1916003458.25,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
2026-01-06,002715.SZ,登云股份,15.57,-10.0,11.98,259078156.0,50850402.5,65451005.0,116301407.5,14600602.5,5.64,44.89,2148660000.0,日跌幅偏离值达到7%的前5只证券
2026-01-06,002718.SZ,友邦吊顶,43.48,9.9924,4.63,402981437.0,79692455.72,95247078.32,174939534.04,15554622.6,3.86,43.41,2369916097.2,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-06,002766.SZ,索菱股份,7.33,10.0601,19.86,2125911027.0,238765408.65,210696976.15,449462384.8,-28068432.5,-1.32,21.14,6268956727.72,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-06,002792.SZ,通宇通讯,47.36,3.3835,40.79,6175006936.0,693518905.23,439609761.43,1133128666.66,-253909143.8,-4.11,18.35,15789187386.88,日换手率达到20%的前5只证券
2026-01-06,002931.SZ,锋龙股份,38.36,10.0086,0.1,36031020.0,13869233.0,32275374.54,46144607.54,18406141.54,51.08,128.07,7720085334.08,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-06,003004.SZ,*ST声迅,24.7,5.017,0.6,85174490.0,23212490.16,15882499.52,39094989.68,-7329990.64,-8.61,45.9,1697906997.8,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
2026-01-06,003009.SZ,中天火箭,91.65,8.0523,15.76,2049947848.0,243922683.83,189251714.73,433174398.56,-54670969.1,-2.67,21.13,14239611283.95,日振幅值达到15%的前5只证券
2026-01-06,113601.SH,塞力转债,286.301,20.0001,,3453008740.0,591062440.0,588673130.0,1179735570.0,-2389310.0,-0.07,34.17,,"非上市首日,当日收盘价涨幅达15%的前五只可转债"
