交易日期,股票代码,股票名称,收盘价,涨跌幅%,换手率%,总成交额(元),龙虎榜卖出额(元),龙虎榜买入额(元),龙虎榜成交额(元),龙虎榜净买入额(元),龙虎榜净买额占比%,龙虎榜成交额占比%,当日流通市值(元),上榜理由
2026-01-14,002465.SZ,海格通信,26.62,10.0,25.91,17005413910.0,2316118849.47,1738002680.13,4054121529.6,-578116169.34,-3.4,23.84,65961354841.58,日涨幅偏离值达到7%的前5只证券
2026-01-14,002519.SZ,银河电子,11.46,9.9808,40.51,5020549601.0,328880330.7,525928294.52,854808625.22,197047963.82,3.92,17.03,12821281383.06,日换手率达到20%的前5只证券
2026-01-14,002565.SZ,顺灏股份,18.54,-10.0,20.95,4172395908.0,269411657.13,205667972.44,475079629.57,-63743684.69,-1.53,11.39,19651360313.88,日跌幅偏离值达到7%的前5只证券
2026-01-14,002609.SZ,捷顺科技,12.11,9.9909,16.82,2103818441.0,233027500.4,386318955.8,619346456.2,153291455.4,7.29,29.44,5563336313.01,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-14,002647.SZ,*ST仁东,9.31,4.9605,4.01,696985340.0,79556670.84,102460094.46,182016765.3,22903423.62,3.29,26.11,6309722048.28,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
2026-01-14,002716.SZ,湖南白银,9.92,9.9778,16.76,10401336207.0,1339119985.47,1386606594.49,2725726579.96,47486609.02,0.46,26.21,23062553961.6,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-14,002718.SZ,友邦吊顶,68.56,9.9952,14.04,3546966324.33,3546966324.33,3546966324.33,7093932648.66,0.0,0.0,200.0,3736923818.4,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
2026-01-14,002725.SZ,跃岭股份,15.98,-9.9718,17.44,591809247.0,50131066.4,49599155.0,99730221.4,-531911.4,-0.09,16.85,3387980667.82,日跌幅偏离值达到7%的前5只证券
2026-01-14,002774.SZ,快意电梯,11.71,-8.3007,15.73,1749282545.0,228648571.29,109702114.0,338350685.29,-118946457.29,-6.8,19.34,3299549358.85,连续三个交易日内，跌幅偏离值累计达到20%的证券
2026-01-14,002788.SZ,鹭燕医药,24.3,-7.4638,28.29,2835158289.0,184952972.89,374106920.68,559059893.57,189153947.79,6.67,19.72,9277589364.3,日振幅值达到15%的前5只证券
2026-01-14,002792.SZ,通宇通讯,62.97,-10.0043,36.91,8144147686.0,1084968377.12,889097825.48,1974066202.6,-195870551.64,-2.41,24.24,21272807631.54,日跌幅偏离值达到7%的前5只证券
2026-01-14,002969.SZ,嘉美包装,19.31,10.0285,5.79,3742285237.0,315649568.51,238246413.21,553895981.72,-77403155.3,-2.07,14.8,19290706259.02,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-14,003007.SZ,直真科技,59.77,9.9926,35.19,1890149519.0,307286835.0,197238082.4,504524917.4,-110048752.6,-5.82,26.69,4296724003.72,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-14,003009.SZ,中天火箭,79.96,-9.9854,11.53,1472856593.0,133019455.29,135500387.29,268519842.58,2480932.0,0.17,18.23,12423342261.48,日跌幅偏离值达到7%的前5只证券
2026-01-14,118063.SH,N金05转,157.3,57.3,,107527850.0,10507000.0,83632680.0,94139680.0,73125680.0,68.01,87.55,,向不特定对象发行的可转债上市首日交易公开信息
2026-01-14,127042.SZ,嘉美转债,457.561,17.6915,,8929157442.0,1556096257.49,1572886997.8,3128983255.29,16790740.31,0.19,35.04,,日涨幅达到15%的前5只可转债
2026-01-14,127042.SZ,嘉美转债,457.561,17.6915,,15259061144.0,2501174580.41,2501578027.13,5002752607.54,403446.72,0.0,32.79,,连续三个交易日内，涨幅偏离值累计达到30%的可转债
2026-01-14,300063.SZ,天龙集团,17.43,11.5877,61.3,6498942856.0,765112500.99,591821421.76,1356933922.75,-173291079.23,-2.67,20.88,10920843941.49,日换手率达到30%的前5只证券
2026-01-14,300063.SZ,天龙集团,17.43,11.5877,61.3,11627643046.0,1111046686.74,1260122612.28,2371169299.02,149075925.54,1.28,20.39,10920843941.49,连续三个交易日内，涨幅偏离值累计达到30%的证券
2026-01-14,300063.SZ,天龙集团,17.43,11.5877,61.3,20422379020.12,20422379020.12,20422379020.12,40844758040.24,0.0,0.0,200.0,10920843941.49,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
2026-01-14,300078.SZ,思创医惠,6.11,7.5704,34.88,3593872020.0,307216951.21,258633665.1,565850616.31,-48583286.11,-1.35,15.74,6802673274.28,连续三个交易日内，涨幅偏离值累计达到30%的证券
2026-01-14,300229.SZ,拓尔思,30.88,15.2239,29.2,18722025794.0,1685580902.71,2513898120.09,4199479022.8,828317217.38,4.42,22.43,26959173595.04,连续三个交易日内，涨幅偏离值累计达到30%的证券
2026-01-14,300379.SZ,东通退,1.87,-2.0942,9.62,95200575.0,21457212.98,28054363.0,49511575.98,6597150.02,6.93,52.01,984812244.68,退市整理期
2026-01-14,300427.SZ,红相股份,15.76,20.0305,46.41,3497129806.0,424425670.16,523618389.6,948044059.76,99192719.44,2.84,27.11,7927357034.88,日涨幅达到15%的前5只证券
2026-01-14,300520.SZ,科大国创,52.72,20.0091,38.38,5331952124.0,301069854.7,614936196.36,916006051.06,313866341.66,5.89,17.18,14656604587.76,日涨幅达到15%的前5只证券
2026-01-14,300711.SZ,广哈通信,34.98,13.9785,17.86,3625279688.0,328917892.65,353719925.38,682637818.03,24802032.73,0.68,18.83,8689969603.92,连续三个交易日内，涨幅偏离值累计达到30%的证券
2026-01-14,300773.SZ,拉卡拉,32.08,20.015,27.64,6264888779.0,323090869.69,799139521.06,1122230390.75,476048651.37,7.6,17.91,23564615892.16,日涨幅达到15%的前5只证券
2026-01-14,300785.SZ,值得买,83.89,19.9971,35.71,3550796171.0,424104984.65,491827045.17,915932029.82,67722060.52,1.91,25.8,10262623168.65,日涨幅达到15%的前5只证券
2026-01-14,300785.SZ,值得买,83.89,19.9971,35.71,7402231054.0,599690216.36,890218409.79,1489908626.15,290528193.43,3.92,20.13,10262623168.65,连续三个交易日内，涨幅偏离值累计达到30%的证券
2026-01-14,300785.SZ,值得买,83.89,19.9971,35.71,18859050374.1,18859050374.1,18859050374.1,37718100748.2,0.0,0.0,200.0,10262623168.65,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
2026-01-14,300842.SZ,帝科股份,80.65,11.812,25.6,4242782677.0,493653674.75,708607797.18,1202261471.93,214954122.43,5.07,28.34,10455662786.0,连续三个交易日内，涨幅偏离值累计达到30%的证券
2026-01-14,301001.SZ,凯淳股份,42.66,20.0,25.6,1450275367.0,79015261.28,154703417.38,233718678.66,75688156.1,5.22,16.12,2145798000.0,连续三个交易日内，涨幅偏离值累计达到30%的证券
2026-01-14,301017.SZ,漱玉平民,21.45,10.3963,24.54,1155225832.0,110045172.57,110011432.17,220056604.74,-33740.4,0.0,19.05,5220087272.4,日振幅值达到30%的前5只证券
2026-01-14,301093.SZ,华兰股份,69.6,11.1289,10.79,2831104257.0,512716308.51,616561308.8,1129277617.31,103845000.29,3.67,39.89,10922605773.6,连续三个交易日内，涨幅偏离值累计达到30%的证券
2026-01-14,301117.SZ,佳缘科技,84.48,20.0,40.99,4676665363.0,387910860.29,682829867.17,1070740727.46,294919006.88,6.31,22.9,6711926453.76,连续三个交易日内，涨幅偏离值累计达到30%的证券
2026-01-14,301171.SZ,易点天下,81.32,16.1548,38.97,54930809829.71,54930809829.71,54930809829.71,109861619659.42,0.0,0.0,200.0,30973889495.32,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
2026-01-14,301230.SZ,泓博医药,65.76,16.1017,31.33,2680107878.0,431645833.66,293169334.53,724815168.19,-138476499.13,-5.17,27.04,8260496980.8,连续三个交易日内，涨幅偏离值累计达到30%的证券
2026-01-14,301230.SZ,泓博医药,65.76,16.1017,31.33,5658237322.43,5658237322.43,5658237322.43,11316474644.86,0.0,0.0,200.0,8260496980.8,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
2026-01-14,301257.SZ,普蕊斯,82.86,14.701,14.52,1025717571.0,124617777.18,162560593.56,287178370.74,37942816.38,3.7,28.0,6240924799.74,连续三个交易日内，涨幅偏离值累计达到30%的证券
2026-01-14,301315.SZ,威士顿,71.74,-0.0836,47.86,1304499807.0,266040816.74,65435322.64,331476139.38,-200605494.1,-15.38,25.41,2654380000.0,日换手率达到30%的前5只证券
2026-01-14,301333.SZ,诺思格,91.2,19.2469,22.62,1497378461.0,159557207.3,171475971.86,331033179.16,11918764.56,0.8,22.11,5213925340.8,连续三个交易日内，涨幅偏离值累计达到30%的证券
2026-01-14,301396.SZ,宏景科技,87.06,20.0,41.64,2594171621.0,177524847.2,485055225.3,662580072.5,307530378.1,11.85,25.54,6623618302.44,日涨幅达到15%的前5只证券
2026-01-14,301408.SZ,华人健康,29.76,20.0,54.39,2206567638.0,210911485.39,148006794.88,358918280.27,-62904690.51,-2.85,16.27,4439337977.28,日换手率达到30%的前5只证券
2026-01-14,301408.SZ,华人健康,29.76,20.0,54.39,3722531234.0,260506057.14,272798846.04,533304903.18,12292788.9,0.33,14.33,4439337977.28,连续三个交易日内，涨幅偏离值累计达到30%的证券
2026-01-14,301449.SZ,天溯计量,86.73,7.3125,43.09,511088270.0,62032072.32,68285203.76,130317276.08,6253131.44,1.22,25.5,1206697126.53,日换手率达到30%的前5只证券
2026-01-14,600133.SH,东湖高新,10.62,10.0518,12.33,1353518280.0,202193515.05,279058441.77,481251956.82,76864926.72,5.68,35.56,11323467472.5,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-14,600266.SH,城建发展,6.42,-0.3106,19.43,2545787202.0,152182182.66,403770329.6,555952512.26,251588146.94,9.88,21.84,13326273314.94,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
2026-01-14,600340.SH,华夏幸福,1.96,-10.0917,2.58,197107988.0,15234609.6,14186088.0,29420697.6,-1048521.6,-0.53,14.93,7630975921.52,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-14,600410.SH,华胜天成,22.2,10.0099,31.18,7313344708.0,425504687.43,1195887954.68,1621392642.11,770383267.25,10.53,22.17,24342181962.6,有价格涨跌幅限制的日换手率达到20%的前五只证券
2026-01-14,600477.SH,杭萧钢构,4.45,2.0642,28.84,2910352716.0,427577321.07,219353873.72,646931194.79,-208223447.35,-7.15,22.23,10541899367.5,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
2026-01-14,600498.SH,烽火通信,47.86,7.9874,28.44,16678136494.0,1649725927.22,1366330551.13,3016056478.35,-283395376.09,-1.7,18.08,60859802884.16,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
2026-01-14,600498.SH,烽火通信,47.86,7.9874,28.44,32653045244.0,2348646917.92,2798248499.27,5146895417.19,449601581.35,1.38,15.76,60859802884.16,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-14,600662.SH,外服控股,6.25,10.0352,3.33,458587426.0,94262901.68,49817580.0,144080481.68,-44445321.68,-9.69,31.42,14227944450.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-14,600662.SH,外服控股,6.25,10.0352,3.33,701106760.0,119595842.72,121740151.67,241335994.39,2144308.95,0.31,34.42,14227944450.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-14,600676.SH,交运股份,9.03,9.854,14.97,1367042399.0,156080256.68,289328040.22,445408296.9,133247783.54,9.75,32.58,9287291284.32,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
2026-01-14,600676.SH,交运股份,9.03,9.854,14.97,1404621370.0,156894036.68,289328040.22,446222076.9,132434003.54,9.43,31.77,9287291284.32,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-14,600986.SH,浙文互联,12.39,10.0355,13.75,2505153546.0,487181107.31,419158074.86,906339182.17,-68023032.45,-2.72,36.18,18428564628.18,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-14,601216.SH,君正集团,5.67,10.0971,7.04,3316634615.0,336371902.22,402257712.1,738629614.32,65885809.88,1.99,22.27,47843558601.3,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-14,601698.SH,中国卫通,43.64,-10.0021,6.32,12021572998.0,502914981.03,618218124.38,1121133105.41,115303143.35,0.96,9.33,184352179379.68,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-14,601858.SH,中国科传,24.09,8.8568,7.2,3094516617.0,192363854.24,358618885.39,550982739.63,166255031.15,5.37,17.81,19043145000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-14,601900.SH,南方传媒,16.53,7.9686,8.7,2983843895.0,586118011.61,431983821.54,1018101833.15,-154134190.07,-5.17,34.12,14578965653.82,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-14,603122.SH,合富中国,20.5,-10.0088,19.41,1602842080.0,106617178.0,116315578.16,222932756.16,9698400.16,0.61,13.91,8160078976.5,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-14,603280.SH,南方路机,41.83,9.9921,32.51,363562292.0,46664839.0,72583842.0,119248681.0,25919003.0,7.13,32.8,1168799930.61,有价格涨跌幅限制的日换手率达到20%的前五只证券
2026-01-14,603402.SH,陕西旅游,141.67,-2.9658,35.9,981850330.0,170593195.7,169015525.5,339608721.2,-1577670.2,-0.16,34.59,2738953427.78,有价格涨跌幅限制的日换手率达到20%的前五只证券
2026-01-14,603598.SH,引力传媒,32.4,3.2834,35.1,3121414717.0,648925074.45,326391601.9,975316676.35,-322533472.55,-10.33,31.25,8724117960.0,有价格涨跌幅限制的日换手率达到20%的前五只证券
2026-01-14,603601.SH,再升科技,11.86,-10.0152,19.74,2583867679.0,143327041.77,130493711.23,273820753.0,-12833330.54,-0.5,10.6,12903668590.68,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-14,603698.SH,航天工程,39.2,-10.0092,12.03,2579470774.0,257426106.97,352412396.91,609838503.88,94986289.94,3.68,23.64,21010808000.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-14,603778.SH,国晟科技,27.72,10.0,10.93,5713453351.0,248732510.12,269533604.92,518266115.04,20801094.8,0.36,9.07,17819999976.24,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-14,603828.SH,ST柯利达,9.7,4.9784,0.06,9059085.0,5320630.0,7655913.16,12976543.16,2335283.16,25.78,143.24,5780614362.5,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券
2026-01-14,603843.SH,*ST正平,5.84,-5.0407,0.38,302702273.0,30121333.4,27091042.6,57212376.0,-3030290.8,-1.0,18.9,4085799704.08,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券
2026-01-14,603859.SH,能科科技,58.59,7.6626,16.31,6362546482.0,549947168.09,493487693.56,1043434861.65,-56459474.53,-0.89,16.4,14336838301.59,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-14,603918.SH,金桥信息,22.17,10.0248,25.78,5040178305.0,573096716.74,569925927.19,1143022643.93,-3170789.55,-0.06,22.68,8094433851.42,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-14,605136.SH,丽人丽妆,13.26,10.0415,6.94,360103565.0,20904028.0,106002988.33,126907016.33,85098960.33,23.63,35.24,5310079710.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-14,605255.SH,天普股份,194.26,10.0,4.97,1196719344.0,114929580.45,65467922.07,180397502.52,-49461658.38,-4.13,15.07,26046380800.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
2026-01-14,688031.SH,星环科技,214.5,11.0363,14.65,18163031500.0,18163031500.0,18163031500.0,36326063000.0,0.0,0.0,200.0,20157110688.0,有价格涨跌幅限制的连续10个交易日内收盘价格涨幅偏离值累计达到100%的证券
2026-01-14,688031.SH,星环科技,214.5,11.0363,14.65,38217755100.0,38217755000.0,38217755100.0,76435510100.0,100.0,0.0,200.0,20157110688.0,有价格涨跌幅限制的连续30个交易日内收盘价格涨幅偏离值累计达到200%的证券
2026-01-14,688080.SH,映翰通,69.13,19.9965,15.63,761037700.0,73302280.12,94156080.67,167458360.79,20853800.55,2.74,22.0,5091848405.16,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
2026-01-14,688258.SH,卓易信息,164.0,9.9196,14.93,10767222500.0,10767222500.0,10767222500.0,21534445000.0,0.0,0.0,200.0,19867326868.0,有价格涨跌幅限制的连续10个交易日内收盘价格涨幅偏离值累计达到100%的证券
2026-01-14,688277.SH,天智航,24.95,13.2547,13.29,2541131900.0,180095927.07,165366167.29,345462094.36,-14729759.78,-0.58,13.59,11377001248.3,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券
2026-01-14,688292.SH,浩瀚深度,37.24,20.0129,24.26,852734000.0,152549296.93,153748025.99,306297322.92,1198729.06,0.14,35.92,3754948227.52,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
2026-01-14,688292.SH,浩瀚深度,37.24,20.0129,24.26,1602538700.0,253683810.92,220849552.27,474533363.19,-32834258.65,-2.05,29.61,3754948227.52,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券
2026-01-14,688365.SH,光云科技,34.2,20.0,6.5,917526500.0,213269349.67,120738058.64,334007408.31,-92531291.03,-10.08,36.4,14563204192.8,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
2026-01-14,688365.SH,光云科技,34.2,20.0,6.5,3134264700.0,329336845.29,480019750.43,809356595.72,150682905.14,4.81,25.82,14563204192.8,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券
2026-01-14,688365.SH,光云科技,34.2,20.0,6.5,7541936900.0,7541936900.0,7541937000.0,15083873900.0,100.0,0.0,200.0,14563204192.8,有价格涨跌幅限制的连续10个交易日内收盘价格涨幅偏离值累计达到100%的证券
2026-01-14,688479.SH,友车科技,25.02,20.0,20.61,307171300.0,69272442.54,57240529.59,126512972.13,-12031912.95,-3.92,41.19,1559181348.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
2026-01-14,688488.SH,艾迪药业,19.83,16.7157,5.76,462338200.0,88504946.9,102773748.42,191278695.32,14268801.52,3.09,41.37,8344123082.64,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
2026-01-14,920021.BJ,流金科技,13.57,29.9808,54.37,1558165100.0,184302180.12,148299088.0,332601268.12,-36003092.12,-2.31,21.35,3159674543.38,当日换手率达到20%的前5只股票
2026-01-14,920088.BJ,科力股份,42.81,14.5571,39.36,510096700.0,34122730.69,44559225.27,78681955.96,10436494.58,2.05,15.42,1360557367.38,当日换手率达到20%的前5只股票
2026-01-14,920091.BJ,大鹏工业,96.46,5.3057,40.13,508066300.0,50189989.76,55402192.34,105592182.1,5212202.58,1.03,20.78,1310978214.0,当日换手率达到20%的前5只股票
2026-01-14,920169.BJ,七丰精工,46.15,30.0,41.1,884377300.0,52075859.73,139393046.68,191468906.41,87317186.95,9.87,21.65,2344567818.45,当日换手率达到20%的前5只股票
2026-01-14,920207.BJ,众诚科技,39.5,-6.7737,41.0,965226700.0,145251463.26,80561231.08,225812694.34,-64690232.18,-6.7,23.39,2223038986.0,当日换手率达到20%的前5只股票
2026-01-14,920227.BJ,美登科技,115.76,29.9944,32.66,626794900.0,110605892.28,84450913.58,195056805.86,-26154978.7,-4.17,31.12,2036473072.0,当日收盘价涨幅达到20%的前5只股票
2026-01-14,920790.BJ,联迪信息,45.12,13.4809,17.47,424634700.0,39805354.89,52938959.83,92744314.72,13133604.94,3.09,21.84,2452224984.96,当日价格振幅达到30%的前5只股票
