交易日期,股票代码,股票名称,收盘价,涨跌幅%,换手率%,总成交额(元),龙虎榜卖出额(元),龙虎榜买入额(元),龙虎榜成交额(元),龙虎榜净买入额(元),龙虎榜净买额占比%,龙虎榜成交额占比%,当日流通市值(元),上榜理由
2026-01-15,600151.SH,航天机电,19.91,5.7355,23.05,6493662619.0,861049623.79,895739138.57,1756788762.36,34689514.78,0.53,27.05,28555963034.17,有价格涨跌幅限制的日换手率达到20%的前五只证券
2026-01-15,600340.SH,华夏幸福,1.76,-10.2041,0.73,49854464.0,7825947.36,3896992.0,11722939.36,-3928955.36,-7.88,23.51,6852304909.12,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-15,600340.SH,华夏幸福,1.76,-10.2041,0.73,705083990.0,92983783.7,45436094.8,138419878.5,-47547688.9,-6.74,19.63,6852304909.12,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券
2026-01-15,600403.SH,大有能源,6.9,-10.0391,2.69,454891331.0,54241309.0,33734488.0,87975797.0,-20506821.0,-4.51,19.34,16496605573.8,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-15,600410.SH,华胜天成,24.42,10.0,3.27,8187977728.0,446464433.73,1195887954.68,1642352388.41,749423520.95,9.15,20.06,26776400158.86,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-15,600501.SH,航天晨光,30.13,-3.7688,11.5,5408534604.0,319640753.01,442118678.7,761759431.71,122477925.69,2.26,14.08,12890343146.0,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券
2026-01-15,600589.SH,大位科技,10.25,-5.7904,29.9,4622137945.0,566690319.04,439568226.05,1006258545.09,-127122092.99,-2.75,21.77,15154316372.5,有价格涨跌幅限制的日换手率达到20%的前五只证券
2026-01-15,600662.SH,外服控股,6.88,10.08,6.38,992028897.0,109640208.22,134731329.47,244371537.69,25091121.25,2.53,24.63,15662121250.56,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-15,600693.SH,东百集团,15.34,-9.8707,13.1,7946652885.0,668140204.95,626876135.92,1295016340.87,-41264069.03,-0.52,16.3,13329735675.88,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券
2026-01-15,600696.SH,*ST岩石,2.75,-4.8443,0.15,8138348.0,3053394.0,1761897.0,4815291.0,-1291497.0,-15.87,59.17,919790935.25,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券
2026-01-15,600708.SH,光明地产,3.82,10.0865,1.84,152112201.0,25934408.0,73373259.02,99307667.02,47438851.02,31.19,65.29,8500561085.22,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-15,600734.SH,实达集团,5.55,2.9685,30.32,3725298564.0,502943067.0,317287334.46,820230401.46,-185655732.54,-4.98,22.02,12087084738.3,有价格涨跌幅限制的日换手率达到20%的前五只证券
2026-01-15,600785.SH,新华百货,17.11,10.0322,12.69,486032917.0,61160767.0,93410357.22,154571124.22,32249590.22,6.64,31.8,3860551200.8,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-15,600785.SH,新华百货,17.11,10.0322,12.69,694938346.0,67133040.6,107333086.54,174466127.14,40200045.94,5.78,25.11,3860551200.8,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-15,600855.SH,航天长峰,22.82,-4.1579,14.61,4085493752.0,417586344.51,324617821.62,742204166.13,-92968522.89,-2.28,18.17,10671538592.96,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券
2026-01-15,600880.SH,博瑞传播,6.36,-10.0424,10.9,781426215.0,85246339.37,88833873.0,174080212.37,3587533.63,0.46,22.28,6951671913.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-15,601179.SH,中国西电,13.43,5.0039,10.12,6588824329.0,671890555.47,646180373.65,1318070929.12,-25710181.82,-0.39,20.0,68840599987.36,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
2026-01-15,601366.SH,利群股份,5.45,10.101,7.51,372654482.0,35909240.0,84523070.0,120432310.0,48613830.0,13.05,32.32,5085181169.25,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-15,601698.SH,中国卫通,39.28,-9.9908,4.86,29933365286.0,1128604665.15,1216390702.28,2344995367.43,87786037.13,0.29,7.83,165933858983.36,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券
2026-01-15,603000.SH,人民网,30.83,9.9893,21.77,10317735861.0,720414852.09,1266244645.47,1986659497.56,545829793.38,5.29,19.25,34088455256.48,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-15,603011.SH,合锻智能,32.01,6.6644,22.42,3340548589.0,273865192.8,581713093.99,855578286.79,307847901.19,9.22,25.61,15826206128.37,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
2026-01-15,603056.SH,德邦股份,16.98,9.9741,0.15,62748502.0,9652210.0,41361796.0,51014006.0,31709586.0,50.53,81.3,17226131671.26,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-15,603278.SH,大业股份,12.92,-10.0279,12.8,574064615.0,37470412.8,54628037.6,92098450.4,17157624.8,2.99,16.04,4415531344.64,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-15,603278.SH,大业股份,12.92,-10.0279,12.8,2466272849.0,211926190.33,120286441.4,332212631.73,-91639748.93,-3.72,13.47,4415531344.64,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券
2026-01-15,603280.SH,南方路机,40.55,-3.06,41.63,487978585.0,85207657.43,35280972.0,120488629.43,-49926685.43,-10.23,24.69,1133034596.85,有价格涨跌幅限制的日换手率达到20%的前五只证券
2026-01-15,603320.SH,迪贝电气,20.88,10.0105,11.24,344415904.0,45069938.1,71651654.8,116721592.9,26581716.7,7.72,33.89,3114172718.64,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-15,603352.SH,至信股份,68.58,213.4369,78.67,2527085508.0,124956392.49,164078493.22,289034885.71,39122100.73,1.55,11.44,3046486271.76,无价格涨跌幅限制的证券
2026-01-15,603402.SH,陕西旅游,155.84,10.0021,24.7,723637074.0,76598688.7,169823253.43,246421942.13,93224564.73,12.88,34.05,3012906770.56,有价格涨跌幅限制的日换手率达到20%的前五只证券
2026-01-15,603601.SH,再升科技,10.67,-10.0337,6.67,807807488.0,106592344.41,35467800.29,142060144.7,-71124544.12,-8.8,17.59,11997744998.69,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-15,603601.SH,再升科技,10.67,-10.0337,6.67,4644668288.0,241509137.06,196561790.45,438070927.51,-44947346.61,-0.97,9.43,11997744998.69,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券
2026-01-15,603929.SH,亚翔集成,148.6,7.0759,3.63,2449565873.0,540471684.43,618865203.13,1159336887.56,78393518.7,3.2,47.33,31705296000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-15,605287.SH,德才股份,37.22,9.9882,8.87,741208968.0,137839470.89,137441367.29,275280838.18,-398103.6,-0.05,37.14,5210800000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-15,605580.SH,恒盛能源,27.84,9.996,8.6,1806257634.0,239267269.3,220046730.56,459313999.86,-19220538.74,-1.06,25.43,7795200000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-15,605598.SH,上海港湾,59.32,-5.7665,4.47,2248599245.0,339932326.6,279640406.05,619572732.65,-60291920.55,-2.68,27.55,14415757109.88,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券
2026-01-15,688031.SH,星环科技,171.6,-20.0,10.57,1776495200.0,200675699.3,171128478.08,371804177.38,-29547221.22,-1.66,20.93,16125688550.4,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券
2026-01-15,688258.SH,卓易信息,131.2,-20.0,9.4,1531029000.0,248687020.27,154991110.32,403678130.59,-93695909.95,-6.12,26.37,15893861494.4,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券
2026-01-15,688365.SH,光云科技,27.36,-20.0,7.7,936784700.0,82584772.84,77579154.12,160163926.96,-5005618.72,-0.53,17.1,11650563354.24,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券
2026-01-15,688375.SH,国博电子,135.39,-20.0012,2.22,1920660700.0,280779841.59,137856123.21,418635964.8,-142923718.38,-7.44,21.8,80694457311.0,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券
2026-01-15,688568.SH,中科星图,77.66,-19.0873,8.1,5321018200.0,825554896.01,842175053.98,1667729949.99,16620157.97,0.31,31.34,62755408305.92,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券
2026-01-15,688661.SH,和林微纳,80.95,15.5603,8.5,984705700.0,179891260.04,189819280.31,369710540.35,9928020.27,1.01,37.55,12295319514.7,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
2026-01-15,688727.SH,恒坤新材,64.0,10.2308,34.36,1053102700.0,98332500.85,137161677.92,235494178.77,38829177.07,3.69,22.36,3215562560.0,有价格涨跌幅限制的日换手率达到30%的前五只证券
2026-01-15,900941.SH,东信B股,0.518,-9.913,4.1,6496051.0,1022810.38,1101090.1,2123900.48,78279.72,1.21,32.7,22611841503.36,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-15,920021.BJ,流金科技,11.33,-16.507,36.3,1014845200.0,136339092.9,93261961.58,229601054.48,-43077131.32,-4.24,22.62,2638107043.22,当日换手率达到20%的前5只股票
2026-01-15,920046.BJ,亿能电力,18.83,1.8388,27.03,312222400.0,37602408.5,43222016.56,80824425.06,5619608.06,1.8,25.89,1206575314.21,当日换手率达到20%的前5只股票
2026-01-15,920088.BJ,科力股份,40.45,-5.5127,30.94,408998600.0,39571408.22,34826766.63,74398174.85,-4744641.59,-1.16,18.19,1285553504.1,当日换手率达到20%的前5只股票
2026-01-15,920091.BJ,大鹏工业,91.21,-5.4427,31.69,414384000.0,68031517.81,42201093.85,110232611.66,-25830423.96,-6.23,26.6,1239625989.0,当日换手率达到20%的前5只股票
2026-01-15,920116.BJ,星图测控,115.4,-20.9589,27.14,1352146100.0,139785119.74,108577038.14,248362157.88,-31208081.6,-2.31,18.37,4683022012.0,当日收盘价跌幅达到-20%的前5只股票
2026-01-15,920169.BJ,七丰精工,45.3,-1.8418,35.39,821997800.0,124182389.24,85662634.33,209845023.57,-38519754.91,-4.69,25.53,2301385095.9,当日换手率达到20%的前5只股票
2026-01-15,920227.BJ,美登科技,89.0,-23.1168,29.17,498052900.0,73738931.36,83588851.56,157327782.92,9849920.2,1.98,31.59,1565705800.0,当日收盘价跌幅达到-20%的前5只股票
