交易日期,股票代码,股票名称,收盘价,涨跌幅%,换手率%,总成交额(元),龙虎榜卖出额(元),龙虎榜买入额(元),龙虎榜成交额(元),龙虎榜净买入额(元),龙虎榜净买额占比%,龙虎榜成交额占比%,当日流通市值(元),上榜理由
2026-01-21,000048.SZ,京基智农,18.5,9.9881,5.44,809322067.0,100850581.0,204292038.64,305142619.64,103441457.64,12.78,37.7,9737651675.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-21,000657.SZ,中钨高新,41.68,10.0026,7.32,4289917989.0,455204723.47,1031851739.15,1487056462.62,576647015.68,13.44,34.66,60213224067.84,日涨幅偏离值达到7%的前5只证券
2026-01-21,000670.SZ,盈方微,9.35,10.0,0.54,80644541.0,8088005.0,56962520.5,65050525.5,48874515.5,60.6,80.66,7684417694.25,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-21,000975.SZ,山金国际,34.79,6.229,2.07,4491428017.0,718231332.66,643103160.93,1361334493.59,-75128171.73,-1.67,30.31,87929374622.39,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-21,001255.SZ,博菲电气,40.25,-9.9955,16.45,473125846.0,72836149.5,32680940.0,105517089.5,-40155209.5,-8.49,22.3,2860004000.0,日跌幅偏离值达到7%的前5只证券
2026-01-21,001255.SZ,博菲电气,40.25,-9.9955,16.45,1939026386.0,283100180.5,174097135.38,457197315.88,-109003045.12,-5.62,23.58,2860004000.0,连续三个交易日内，跌幅偏离值累计达到20%的证券
2026-01-21,001337.SZ,四川黄金,43.76,10.005,16.41,5552077259.0,936603094.19,816207907.98,1752811002.17,-120395186.21,-2.17,31.57,12622834560.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-21,001400.SZ,江顺科技,108.5,-10.0033,18.47,312261791.0,83561780.0,48951687.0,132513467.0,-34610093.0,-11.08,42.44,1627500000.0,日跌幅偏离值达到7%的前5只证券
2026-01-21,002021.SZ,中捷资源,3.3,4.4304,13.59,1411070364.0,178849690.05,219974076.76,398823766.81,41124386.71,2.91,28.26,3944945040.3,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-21,002112.SZ,三变科技,21.06,-8.0349,41.55,2365005470.0,181490425.97,164902692.74,346393118.71,-16587733.23,-0.7,14.65,5519395323.0,日换手率达到20%的前5只证券
2026-01-21,002119.SZ,康强电子,24.88,4.0569,35.56,3256408514.0,278533355.07,228683292.51,507216647.58,-49850062.56,-1.53,15.58,9337065920.0,日换手率达到20%的前5只证券
2026-01-21,002131.SZ,利欧股份,9.36,-10.0,0.66,360412416.0,90536472.0,76130496.0,166666968.0,-14405976.0,-4.0,46.24,54753415161.12,日跌幅偏离值达到7%的前5只证券
2026-01-21,002156.SZ,通富微电,56.11,9.998,9.39,7706564220.0,1340011469.27,1543837623.94,2883849093.21,203826154.67,2.64,37.42,85144244176.42,日涨幅偏离值达到7%的前5只证券
2026-01-21,002165.SZ,红宝丽,9.59,9.9771,39.79,2752230739.0,318767437.71,327359379.01,646126816.72,8591941.3,0.31,23.48,6977966866.64,日换手率达到20%的前5只证券
2026-01-21,002165.SZ,红宝丽,9.59,9.9771,39.79,3477938639.0,353686785.02,503306575.01,856993360.03,149619789.99,4.3,24.64,6977966866.64,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-21,002185.SZ,华天科技,14.18,10.0078,10.81,4807650308.0,577375259.62,617315695.76,1194690955.38,39940436.14,0.83,24.85,46200422023.68,日涨幅偏离值达到7%的前5只证券
2026-01-21,002201.SZ,九鼎新材,12.6,-9.6126,34.08,2752948711.0,378796627.66,171457499.79,550254127.45,-207339127.87,-7.53,19.99,7585495092.0,日振幅值达到15%的前5只证券
2026-01-21,002358.SZ,森源电气,7.56,-3.201,33.88,2445402748.0,130507224.12,239587308.11,370094532.23,109080083.99,4.46,15.13,7028953107.12,日换手率达到20%的前5只证券
2026-01-21,002640.SZ,跨境通,4.15,-9.5861,15.31,996204278.0,59785672.0,77238230.44,137023902.44,17452558.44,1.75,13.75,6425287320.75,日跌幅偏离值达到7%的前5只证券
2026-01-21,002716.SZ,湖南白银,13.64,10.0,17.4,5442127841.0,948543261.18,728855926.46,1677399187.64,-219687334.72,-4.04,30.82,31711011697.2,日涨幅偏离值达到7%的前5只证券
2026-01-21,002716.SZ,湖南白银,13.64,10.0,17.4,10879814760.0,1674619990.46,1526357738.11,3200977728.57,-148262252.35,-1.36,29.42,31711011697.2,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-21,002808.SZ,*ST恒久,5.79,5.0817,1.9,123885952.0,27249652.84,27990164.8,55239817.64,740511.96,0.6,44.59,955384323.12,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
2026-01-21,002809.SZ,红墙股份,13.31,10.0,19.79,541439040.0,74590673.0,91312962.0,165903635.0,16722289.0,3.09,30.64,1851666968.8,连续三个交易日内，涨幅偏离值累计达到20%的证券
2026-01-21,113589.SH,天创转债,308.932,20.0002,,643578900.0,139413360.0,164046750.0,303460110.0,24633390.0,3.83,47.15,,"非上市首日,当日收盘价涨幅达15%的前五只可转债"
2026-01-21,200045.SZ,深纺织B,4.91,7.2052,1.82,3911968.0,1065122.8,1449981.15,2515103.95,384858.35,9.84,64.29,6476823020.36,日涨幅偏离值达到7%的前5只证券
2026-01-21,300344.SZ,*ST立方,0.96,20.0,11.04,89083324.0,10680186.0,8121790.0,18801976.0,-2558396.0,-2.87,21.11,614394399.36,连续三个交易日内，涨幅偏离值累计达到30%的证券
2026-01-21,300379.SZ,东通退,1.72,-6.5217,10.92,102697249.0,25931248.88,30262720.8,56193969.68,4331471.92,4.22,54.72,905816610.08,退市整理期
2026-01-21,300391.SZ,*ST长药,0.64,20.7547,14.83,58986708.0,7246683.25,5096803.97,12343487.22,-2149879.28,-3.64,20.93,224215111.68,连续三个交易日内，涨幅偏离值累计达到30%的证券
2026-01-21,300606.SZ,金太阳,39.13,19.9571,44.16,1836088680.0,169514109.0,311606935.5,481121044.5,142092826.5,7.74,26.2,4604602637.18,日换手率达到30%的前5只证券
2026-01-21,300780.SZ,德恩精工,25.4,3.8855,38.25,1029638305.0,132982811.3,125691705.32,258674516.62,-7291105.98,-0.71,25.12,2731389304.8,日换手率达到30%的前5只证券
2026-01-21,300837.SZ,浙矿股份,53.4,20.0,13.21,504358530.0,96102153.73,90520095.89,186622249.62,-5582057.84,-1.11,37.0,4036469527.8,日涨幅达到15%的前5只证券
2026-01-21,300986.SZ,志特新材,34.8,2.9586,14.55,6655606338.0,346450560.87,310597253.8,657047814.67,-35853307.07,-0.54,9.87,14324864696.4,连续三个交易日内，涨幅偏离值累计达到30%的证券
2026-01-21,301023.SZ,奕帆传动,55.92,20.0,8.21,191890375.0,25946880.0,181506030.72,207452910.72,155559150.72,81.07,108.11,2337795546.24,日涨幅达到15%的前5只证券
2026-01-21,301031.SZ,中熔电气,143.4,20.0,7.31,720338828.0,174071586.0,391695532.0,565767118.0,217623946.0,30.21,78.54,9868455312.0,日涨幅达到15%的前5只证券
2026-01-21,301200.SZ,大族数控,161.34,20.0,2.21,1363990596.0,249078350.02,502274000.41,751352350.43,253195650.39,18.56,55.08,67986437891.52,日涨幅达到15%的前5只证券
2026-01-21,301348.SZ,蓝箭电子,36.75,2.4533,43.18,2363004379.0,200483579.23,152105578.93,352589158.16,-48378000.3,-2.05,14.92,5701364497.5,日换手率达到30%的前5只证券
2026-01-21,301486.SZ,致尚科技,163.2,20.0,12.03,1327825571.0,178884799.85,266607044.21,445491844.06,87722244.36,6.61,33.55,11824452816.0,日涨幅达到15%的前5只证券
2026-01-21,301567.SZ,贝隆精密,57.85,7.909,34.96,417689587.0,62963699.18,68969505.04,131933204.22,6005805.86,1.44,31.59,1228725322.5,日换手率达到30%的前5只证券
2026-01-21,301667.SZ,纳百川,86.26,9.8714,44.53,849974710.0,129856425.77,107419603.14,237276028.91,-22436822.63,-2.64,27.92,1940372033.34,日换手率达到30%的前5只证券
2026-01-21,600076.SH,康欣新材,4.26,-9.7458,16.77,978733421.0,112750251.5,86827503.73,199577755.23,-25922747.77,-2.65,20.39,5727754743.42,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-21,600246.SH,万通发展,13.71,10.0321,8.82,2202242170.0,210493392.46,392924948.24,603418340.7,182431555.78,8.28,27.4,25917555045.96,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-21,600343.SH,航天动力,30.23,-9.6803,17.03,3340771749.0,221089904.45,220487323.0,441577227.45,-602581.45,-0.02,13.22,19292977900.04,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-21,600403.SH,大有能源,6.73,-8.3106,3.99,648673139.0,86560518.05,48262320.0,134822838.05,-38298198.05,-5.9,20.78,16090167465.46,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-21,600649.SH,城投控股,5.45,6.4453,11.7,2280425062.0,266956275.83,426295383.58,693251659.41,159339107.75,6.99,30.4,13649529185.6,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-21,600671.SH,天目药业,22.29,8.4672,10.52,665179466.0,123792253.2,124545059.84,248337313.04,752806.64,0.11,37.33,2713150680.57,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-21,600955.SH,维远股份,20.88,1.4085,7.43,1944817772.0,336643937.05,371274737.44,707918674.49,34630800.39,1.78,36.4,11484000000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-21,600986.SH,浙文互联,10.2,2.3069,29.29,4541364255.0,753122449.17,354176029.04,1107298478.21,-398946420.13,-8.78,24.38,15171215432.4,有价格涨跌幅限制的日换手率达到20%的前五只证券
2026-01-21,601133.SH,柏诚股份,18.4,-2.0234,22.3,614713483.0,91198949.55,76020978.0,167219927.55,-15177971.55,-2.47,27.2,2748716089.6,有价格涨跌幅限制的日换手率达到20%的前五只证券
2026-01-21,601179.SH,中国西电,16.04,2.6232,12.8,27938855806.0,2481306658.26,3526280131.16,6007586789.42,1044973472.9,3.74,21.5,82219152926.08,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-21,601212.SH,白银有色,8.57,10.0128,6.69,8346567923.0,942461398.7,1297025006.34,2239486405.04,354563607.64,4.25,26.83,63458917559.27,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-21,601616.SH,广电电气,6.09,9.9278,44.4,2227758688.0,128092445.35,161523763.53,289616208.88,33431318.18,1.5,13.0,5198882692.71,有价格涨跌幅限制的日换手率达到20%的前五只证券
2026-01-21,601616.SH,广电电气,6.09,9.9278,44.4,2629964085.0,137240320.35,189422465.84,326662786.19,52182145.49,1.98,12.42,5198882692.71,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-21,603023.SH,威帝股份,6.11,10.0901,12.12,409344321.0,39694277.0,86943473.0,126637750.0,47249196.0,11.54,30.94,3410097356.77,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-21,603078.SH,江化微,25.92,10.017,0.44,131296866.0,33499648.0,75061286.6,108560934.6,41561638.6,31.65,82.68,9995717468.16,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-21,603280.SH,南方路机,42.49,4.6294,23.72,278900137.0,26475651.0,23433207.0,49908858.0,-3042444.0,-1.09,17.89,1187241430.83,有价格涨跌幅限制的日换手率达到20%的前五只证券
2026-01-21,603311.SH,金海高科,16.46,10.0267,5.06,190019881.0,28477535.0,51139414.0,79616949.0,22661879.0,11.93,41.9,3882649109.22,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-21,603370.SH,华新精科,52.83,9.9938,27.39,479211708.0,36121794.18,64897188.7,101018982.88,28775394.52,6.0,21.08,1811193025.77,有价格涨跌幅限制的日换手率达到20%的前五只证券
2026-01-21,603466.SH,风语筑,9.29,-9.8058,11.85,674525347.0,163874724.2,75580408.25,239455132.45,-88294315.95,-13.09,35.5,5525562116.51,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-21,603608.SH,天创时尚,10.95,10.0503,3.73,170246354.0,36962318.4,68083824.0,105046142.4,31121505.6,18.28,61.7,4595901916.5,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-21,603737.SH,三棵树,51.5,6.4489,2.35,1740658270.0,479692184.75,536659355.19,1016351539.94,56967170.44,3.27,58.39,37997599859.5,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-21,603778.SH,国晟科技,16.37,-10.0055,0.3,31649758.0,7690626.0,5271140.0,12961766.0,-2419486.0,-7.64,40.95,10523571414.54,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-21,603822.SH,ST嘉澳,114.37,4.2191,7.34,751016268.0,171931924.32,369818504.0,541750428.32,197886579.68,26.35,72.14,8786576581.82,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券
2026-01-21,603938.SH,三孚股份,28.8,6.8249,10.16,1097240919.0,60743296.21,93928871.5,154672167.71,33185575.29,3.02,14.1,11019585513.6,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
2026-01-21,605028.SH,世茂能源,27.64,-2.3667,5.56,407877538.0,64975688.42,77771283.0,142746971.42,12795594.58,3.14,35.0,4422400000.0,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券
2026-01-21,605299.SH,舒华体育,13.04,10.0422,6.22,314741621.0,33988616.0,82554799.0,116543415.0,48566183.0,15.43,37.03,5336313859.92,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-21,688047.SH,龙芯中科,177.72,20.0,3.26,2243098900.0,146754890.23,416222205.1,562977095.33,269467314.87,12.01,25.1,71265720000.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
2026-01-21,688380.SH,中微半导,44.2,6.8924,33.06,2468308800.0,261909322.82,173604303.94,435513626.76,-88305018.88,-3.58,17.64,7472673000.0,有价格涨跌幅限制的日换手率达到30%的前五只证券
2026-01-21,688630.SH,芯碁微装,194.88,16.263,10.87,2731699800.0,418135360.95,562974751.19,981110112.14,144839390.24,5.3,35.92,25673630734.08,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
2026-01-21,688691.SH,灿芯股份,159.0,15.7795,14.69,1583297400.0,150507552.4,280397861.2,430905413.6,129890308.8,8.2,27.22,11362936590.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
2026-01-21,688805.SH,健信超导,50.65,8.8077,30.71,485474300.0,46349630.82,86951934.7,133301565.52,40602303.88,8.36,27.46,1596430208.35,有价格涨跌幅限制的日换手率达到30%的前五只证券
2026-01-21,900920.SH,动力B股,0.345,9.8726,1.9,2228012.0,617642.37,838053.94,1455696.31,220411.57,9.89,65.34,8379708981.78,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-21,920021.BJ,流金科技,10.85,-4.741,25.71,645156000.0,95489196.53,73938693.93,169427890.46,-21550502.6,-3.34,26.26,2526342578.9,当日换手率达到20%的前5只股票
2026-01-21,920046.BJ,亿能电力,25.05,-8.0396,27.22,444209100.0,49802229.33,59661346.67,109463576.0,9859117.34,2.22,24.64,1605136039.35,当日换手率达到20%的前5只股票
2026-01-21,920086.BJ,科马材料,40.47,-2.4584,32.96,246949000.0,23435926.35,30501371.51,53937297.86,7065445.16,2.86,21.84,761969160.0,当日换手率达到20%的前5只股票
2026-01-21,920427.BJ,华维设计,18.22,29.9572,27.75,247693100.0,27404296.0,46395642.41,73799938.41,18991346.41,7.67,29.79,922299388.08,当日换手率达到20%的前5只股票
