交易日期,股票代码,股票名称,收盘价,涨跌幅%,换手率%,总成交额(元),龙虎榜卖出额(元),龙虎榜买入额(元),龙虎榜成交额(元),龙虎榜净买入额(元),龙虎榜净买额占比%,龙虎榜成交额占比%,当日流通市值(元),上榜理由
2026-01-09,600477.SH,杭萧钢构,3.6,10.0917,1.14,97055586.0,18635040.0,42855120.0,61490160.0,24220080.0,24.95,63.36,8528278140.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-09,600477.SH,杭萧钢构,3.6,10.0917,1.14,340599490.0,62066021.46,102282882.66,164348904.12,40216861.2,11.81,48.25,8528278140.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-09,600501.SH,航天晨光,36.59,6.6764,24.07,9408300378.0,560983133.66,500141446.05,1061124579.71,-60841687.61,-0.65,11.28,15654087478.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-09,600589.SH,大位科技,9.69,9.9886,20.45,10271476308.0,819569535.67,1003363131.89,1822932667.56,183793596.22,1.79,17.75,14326373234.1,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-09,600673.SH,东阳光,29.52,7.1506,3.16,8737375365.0,1252616443.29,1957390073.66,3210006516.95,704773630.37,8.07,36.74,88605990005.04,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-09,600721.SH,百花医药,9.59,-3.3266,24.87,1208152504.0,114881321.0,58055581.0,172936902.0,-56825740.0,-4.7,14.31,3687811819.65,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券
2026-01-09,600748.SH,上实发展,6.55,10.084,3.92,458498129.0,55525569.0,79121204.09,134646773.09,23595635.09,5.15,29.37,12081886942.6,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-09,600775.SH,南京熊猫,18.22,1.8446,39.63,4844497718.0,297567625.92,251828869.1,549396495.02,-45738756.82,-0.94,11.34,12240897998.38,有价格涨跌幅限制的日换手率达到20%的前五只证券
2026-01-09,600807.SH,济高发展,3.47,10.1587,11.16,293401448.0,22928004.2,100309445.99,123237450.19,77381441.79,26.37,42.0,2730954070.08,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-09,600828.SH,茂业商业,6.99,10.0787,4.74,549534971.0,59101594.36,165006279.65,224107874.01,105904685.29,19.27,40.78,12102207665.19,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
